vehicle_id,venue_id,venue_name,vehicle_name,vehicle_type,period_text,price,price_raw,currency,price_from,source
cc325f84eaeba7d6-v20,cc325f84eaeba7d6,Ubud Scooter Rental,NEW VARIO 125 CC,scooter,Daily Rate,100000,Rp 100.000,IDR,True,https://www.ubudscooterrental.com
cc325f84eaeba7d6-v21,cc325f84eaeba7d6,Ubud Scooter Rental,VARIO 150 CC,scooter,Daily Rate,130000,Rp 130.000,IDR,True,https://www.ubudscooterrental.com
1cc1814b6089a9ca-v0,1cc1814b6089a9ca,Soul Bikes Indonesia,Kawasaki Ninja ZX-10R NEW,other,3-6 days,3500000,3.5 Million IDR,IDR,True,https://soulmotorcycles.com/
1cc1814b6089a9ca-v1,1cc1814b6089a9ca,Soul Bikes Indonesia,Honda Rebel 1100 automatic transmission,other,3-6 days,3000000,3 Million IDR,IDR,True,https://soulmotorcycles.com/
1cc1814b6089a9ca-v2,1cc1814b6089a9ca,Soul Bikes Indonesia,Benelli 502C (Ducati style),other,3-6 days,1200000,1.2 Million IDR,IDR,True,https://soulmotorcycles.com/
1cc1814b6089a9ca-v3,1cc1814b6089a9ca,Soul Bikes Indonesia,Kawasaki Ninja 250 ABS No Mercy,other,3-6 days,650000,650k IDR,IDR,True,https://soulmotorcycles.com/
1cc1814b6089a9ca-v4,1cc1814b6089a9ca,Soul Bikes Indonesia,Kawasaki Ninja ZX25RR ABS Crypto,other,3-6 days,1200000,1.2 million IDR,IDR,True,https://soulmotorcycles.com/
1cc1814b6089a9ca-v5,1cc1814b6089a9ca,Soul Bikes Indonesia,Kawasaki ninja ZX-4RR ABS,other,3-6 days,2000000,2000k IDR,IDR,True,https://soulmotorcycles.com/
1cc1814b6089a9ca-v6,1cc1814b6089a9ca,Soul Bikes Indonesia,Honda CBR 650R ABS Velocity Edition,other,3-6 days,2500000,2.5 million IDR,IDR,True,https://soulmotorcycles.com/
1cc1814b6089a9ca-v7,1cc1814b6089a9ca,Soul Bikes Indonesia,Rent Honda Rebel 500 Harley-Davidson Style,other,3-6 days,1200000,1200K IDR,IDR,True,https://soulmotorcycles.com/
1cc1814b6089a9ca-v8,1cc1814b6089a9ca,Soul Bikes Indonesia,KTM Duke 390,other,3-5 days,1000000,1000K IDR,IDR,True,https://soulmotorcycles.com/
1cc1814b6089a9ca-v9,1cc1814b6089a9ca,Soul Bikes Indonesia,Yamaha NMax ABS,scooter,3-6 days,250000,250k IDR,IDR,True,https://soulmotorcycles.com/
1cc1814b6089a9ca-v10,1cc1814b6089a9ca,Soul Bikes Indonesia,Yamaha XMAX Pink,scooter,3-6 days,400000,400k IDR,IDR,True,https://soulmotorcycles.com/
1cc1814b6089a9ca-v11,1cc1814b6089a9ca,Soul Bikes Indonesia,Honda CBR 250RR ABS Black-Red,other,3-6 days,400000,400k IDR,IDR,True,https://soulmotorcycles.com/
1cc1814b6089a9ca-v12,1cc1814b6089a9ca,Soul Bikes Indonesia,Automatic scooter,scooter,per day,150000,"from 150,000 IDR per day",IDR,True,https://soulmotorcycles.com/motorbike-rental-seminyak
1cc1814b6089a9ca-v13,1cc1814b6089a9ca,Soul Bikes Indonesia,150–250cc motorcycle,motorbike,per day,175000,"from 175,000 IDR per day",IDR,True,https://soulmotorcycles.com/motorbike-rental-seminyak
1cc1814b6089a9ca-v14,1cc1814b6089a9ca,Soul Bikes Indonesia,400–650cc motorcycle,motorbike,per day,650000,"from 650,000 IDR per day",IDR,True,https://soulmotorcycles.com/motorbike-rental-seminyak
1cc1814b6089a9ca-v15,1cc1814b6089a9ca,Soul Bikes Indonesia,900–1000cc sport bike,motorbike,per day,2000000,"from 2,000,000 IDR per day",IDR,True,https://soulmotorcycles.com/motorbike-rental-seminyak
668fc3bf3c2c1a14-v0,668fc3bf3c2c1a14,KKday,"Taiwan Car Rental: Taipei. Taoyuan, Hsinchu, Taichung, Chiayi, Tainan, Kaohsung, Hualien, Taitung",car,per day,,US$ 41.45,USD,True,https://www.kkday.com/en-us/car-rentals-taiwan
668fc3bf3c2c1a14-v1,668fc3bf3c2c1a14,KKday,Carplus Car Rental: Taiwan Car Rental Self-Driving Tour Reservation,car,per day,,US$ 48.74,USD,True,https://www.kkday.com/en-us/car-rentals-taiwan
668fc3bf3c2c1a14-v2,668fc3bf3c2c1a14,KKday,Penghu Car Rental | Changyi Car Rental includes airport & port pick-up and drop-off services,car,per day,,US$ 31.37,USD,True,https://www.kkday.com/en-us/car-rentals-taiwan
668fc3bf3c2c1a14-v3,668fc3bf3c2c1a14,KKday,Penghu car rental | Easy self-driving tour around Penghu (5/7/9-seater) | Penghu Transportation,car,per day,,US$ 28.26,USD,True,https://www.kkday.com/en-us/car-rentals-taiwan
668fc3bf3c2c1a14-v4,668fc3bf3c2c1a14,KKday,Hualien motorcycle rental | Hualien train station pickup | Dingfeng motorcycle rental,motorbike,per day,,US$ 7.85,USD,True,https://www.kkday.com/en-us/car-rentals-taiwan
668fc3bf3c2c1a14-v5,668fc3bf3c2c1a14,KKday,Taiwan Car Rental | Budget Car Rental | Taiwan Car Rental,car,per day,,US$ 52.82,USD,True,https://www.kkday.com/en-us/car-rentals-taiwan
668fc3bf3c2c1a14-v6,668fc3bf3c2c1a14,KKday,ASAP Fuhao Car Rental|Reservation for car rental and self-driving tours throughout Taiwan,car,per day,,US$ 48.99,USD,True,https://www.kkday.com/en-us/car-rentals-taiwan
668fc3bf3c2c1a14-v7,668fc3bf3c2c1a14,KKday,Motorcycle rental in Taichung | Pick up at Taichung Railway Station,motorbike,per day,,US$ 10.99,USD,True,https://www.kkday.com/en-us/car-rentals-taiwan
668fc3bf3c2c1a14-v8,668fc3bf3c2c1a14,KKday,Yilan Motorcycle Rental | Jiaoxi Railway Station Pickup | Grizzly Motorcycle Rental,motorbike,per day,,US$ 10.96,USD,True,https://www.kkday.com/en-us/car-rentals-taiwan
668fc3bf3c2c1a14-v9,668fc3bf3c2c1a14,KKday,Taitung Locomotive Rental | Pick up at Taitung Train Station | Mober Car Rental - Taitung Branch,motorbike,per day,,US$ 8.79,USD,True,https://www.kkday.com/en-us/car-rentals-taiwan
668fc3bf3c2c1a14-v10,668fc3bf3c2c1a14,KKday,Scooter,scooter,per day,,US$ 4.65,USD,True,https://www.kkday.com/en-us/category/id-ubud/bike-rental/list?srsltid=AfmBOoovxEvvXevLcnmPyKw-linMPo41p5gZAf41xIfMZ3GPBUcKuJ2k
b4cc7fa5dd56975e-v0,b4cc7fa5dd56975e,Yoga's Bike Rental,NMAX 155cc Gen 1,scooter,per day,120000,Rp 120.000,IDR,True,https://yogasbikerental.com/
b4cc7fa5dd56975e-v1,b4cc7fa5dd56975e,Yoga's Bike Rental,Honda CB150X,motorbike,per day,180000,Rp 180.000,IDR,True,https://yogasbikerental.com/
b4cc7fa5dd56975e-v2,b4cc7fa5dd56975e,Yoga's Bike Rental,NMAX 155cc Gen 2,scooter,per day,140000,Rp 140.000,IDR,True,https://yogasbikerental.com/
b4cc7fa5dd56975e-v3,b4cc7fa5dd56975e,Yoga's Bike Rental,Fazzio 125cc,scooter,per day,90000,Rp 90.000,IDR,True,https://yogasbikerental.com/
b4cc7fa5dd56975e-v4,b4cc7fa5dd56975e,Yoga's Bike Rental,Nmax 155 Gen 3,scooter,per day,160000,Rp 160.000,IDR,True,https://yogasbikerental.com/
b4cc7fa5dd56975e-v5,b4cc7fa5dd56975e,Yoga's Bike Rental,NMAX 155cc Gen 1,scooter,per day,120000,Rp 120.000,IDR,True,https://yogasbikerental.com/motorcycles/f895f3d2-bd81-4f54-a87a-9b8323f526f3
dd8aabd2433dbab0-v0,dd8aabd2433dbab0,Bali Car Finder,Toyota Agya,car,per day,325000,325.000 IDR,IDR,True,https://www.balicarfinder.com/
dd8aabd2433dbab0-v1,dd8aabd2433dbab0,Bali Car Finder,Toyota Raize,car,per day,400000,400.000 IDR,IDR,True,https://www.balicarfinder.com/
dd8aabd2433dbab0-v2,dd8aabd2433dbab0,Bali Car Finder,Mitsubishi Xpander,car,per day,450000,450.000 IDR,IDR,True,https://www.balicarfinder.com/
dd8aabd2433dbab0-v3,dd8aabd2433dbab0,Bali Car Finder,Honda HR-V,car,per day,700000,700.000 IDR,IDR,True,https://www.balicarfinder.com/
8cd88ca804cacb1f-v0,8cd88ca804cacb1f,CV Bangkoks Bali Wisata,Toyota Avanza 2017-2019,car,per day,350000,Rp. 350k,IDR,True,https://balifaircar.com/
8cd88ca804cacb1f-v1,8cd88ca804cacb1f,CV Bangkoks Bali Wisata,Toyota Avanza 2010-2012,car,per day,300000,Rp. 300k,IDR,True,https://balifaircar.com/
8cd88ca804cacb1f-v2,8cd88ca804cacb1f,CV Bangkoks Bali Wisata,Toyota Agya 1.0 2014-2015,car,per day,350000,Rp. 350k,IDR,True,https://balifaircar.com/
8cd88ca804cacb1f-v3,8cd88ca804cacb1f,CV Bangkoks Bali Wisata,Toyota Agya/Ayla 1.2 2018-2022,car,per day,400000,Rp. 400k,IDR,True,https://balifaircar.com/
8cd88ca804cacb1f-v4,8cd88ca804cacb1f,CV Bangkoks Bali Wisata,Suzuki Ignis 2018-2020,car,per day,400000,Rp. 400k,IDR,True,https://balifaircar.com/
8cd88ca804cacb1f-v5,8cd88ca804cacb1f,CV Bangkoks Bali Wisata,Daihatsu Xenia 2017,car,per day,350000,Rp. 350k,IDR,True,https://balifaircar.com/
8cd88ca804cacb1f-v6,8cd88ca804cacb1f,CV Bangkoks Bali Wisata,Yamaha Nmax,motorbike,per day,125000,Rp. 125k,IDR,True,https://balifaircar.com/
8cd88ca804cacb1f-v7,8cd88ca804cacb1f,CV Bangkoks Bali Wisata,Yamaha Lexi,scooter,per day,90000,Rp. 90k,IDR,True,https://balifaircar.com/
8cd88ca804cacb1f-v8,8cd88ca804cacb1f,CV Bangkoks Bali Wisata,Honda Vario 125,scooter,per day,80000,Rp. 80k,IDR,True,https://balifaircar.com/
8cd88ca804cacb1f-v9,8cd88ca804cacb1f,CV Bangkoks Bali Wisata,Honda Vario 110,scooter,per day,70000,Rp. 70k,IDR,True,https://balifaircar.com/
8cd88ca804cacb1f-v10,8cd88ca804cacb1f,CV Bangkoks Bali Wisata,Honda Scoopy,scooter,per day,70000,Rp. 70k,IDR,True,https://balifaircar.com/
8cd88ca804cacb1f-v11,8cd88ca804cacb1f,CV Bangkoks Bali Wisata,Honda Beat,scooter,per day,70000,Rp. 70k,IDR,True,https://balifaircar.com/
8cd88ca804cacb1f-v12,8cd88ca804cacb1f,CV Bangkoks Bali Wisata,Toyota Avanza 2017-2019,car,1 day,350000,Rp. 350k,IDR,True,https://balifaircar.com
8cd88ca804cacb1f-v13,8cd88ca804cacb1f,CV Bangkoks Bali Wisata,Toyota Avanza 2010-2012,car,1 day,300000,Rp. 300k,IDR,True,https://balifaircar.com
8cd88ca804cacb1f-v14,8cd88ca804cacb1f,CV Bangkoks Bali Wisata,Toyota Agya 1.0,car,1 day,350000,Rp. 350k,IDR,True,https://balifaircar.com
8cd88ca804cacb1f-v15,8cd88ca804cacb1f,CV Bangkoks Bali Wisata,Toyota Agya/ Ayla 1.2,car,1 day,400000,Rp. 400k,IDR,True,https://balifaircar.com
8cd88ca804cacb1f-v16,8cd88ca804cacb1f,CV Bangkoks Bali Wisata,Suzuki Ignis,car,1 day,400000,Rp. 400k,IDR,True,https://balifaircar.com
8cd88ca804cacb1f-v17,8cd88ca804cacb1f,CV Bangkoks Bali Wisata,Daihatsu Xenia,car,1 day,350000,Rp. 350k,IDR,True,https://balifaircar.com
8cd88ca804cacb1f-v18,8cd88ca804cacb1f,CV Bangkoks Bali Wisata,Yamaha Nmax,motorbike,1 day,125000,Rp. 125k,IDR,True,https://balifaircar.com
8cd88ca804cacb1f-v19,8cd88ca804cacb1f,CV Bangkoks Bali Wisata,Yamaha Lexi,scooter,1 day,90000,Rp. 90k,IDR,True,https://balifaircar.com
8cd88ca804cacb1f-v20,8cd88ca804cacb1f,CV Bangkoks Bali Wisata,Honda Vario 125,scooter,1 day,80000,Rp. 80k,IDR,True,https://balifaircar.com
8cd88ca804cacb1f-v21,8cd88ca804cacb1f,CV Bangkoks Bali Wisata,Honda Vario 110,scooter,1 day,70000,Rp. 70k,IDR,True,https://balifaircar.com
8cd88ca804cacb1f-v22,8cd88ca804cacb1f,CV Bangkoks Bali Wisata,Honda Scoopy,scooter,1 day,70000,Rp. 70k,IDR,True,https://balifaircar.com
8cd88ca804cacb1f-v23,8cd88ca804cacb1f,CV Bangkoks Bali Wisata,Honda Beat,scooter,1 day,70000,Rp. 70k,IDR,True,https://balifaircar.com
c82cd364e8e922f3-v0,c82cd364e8e922f3,Bali Touristic,"Small Car (Brio, Ayla)",car,per day,,$17 – $25,USD,True,https://www.balitouristic.com/bali-car-rental-prices/
c82cd364e8e922f3-v1,c82cd364e8e922f3,Bali Touristic,MPV (Toyota Avanza),car,per day,,$25 – $35,USD,True,https://www.balitouristic.com/bali-car-rental-prices/
c82cd364e8e922f3-v2,c82cd364e8e922f3,Bali Touristic,SUV / Innova,car,per day,,$35 – $55,USD,True,https://www.balitouristic.com/bali-car-rental-prices/
c82cd364e8e922f3-v3,c82cd364e8e922f3,Bali Touristic,Minivan (Hiace),car,per day,,$60 – $80,USD,True,https://www.balitouristic.com/bali-car-rental-prices/
c82cd364e8e922f3-v4,c82cd364e8e922f3,Bali Touristic,Toyota Avanza,car,per day,,"IDR 700,000",IDR,True,https://www.balitouristic.com/bali-car-rental-prices/
c82cd364e8e922f3-v5,c82cd364e8e922f3,Bali Touristic,Toyota Innova,car,per day,,"IDR 950,000",IDR,True,https://www.balitouristic.com/bali-car-rental-prices/
c82cd364e8e922f3-v6,c82cd364e8e922f3,Bali Touristic,Toyota Hiace,car,per day,,"IDR 1,400,000+",IDR,True,https://www.balitouristic.com/bali-car-rental-prices/
3173e2fa9e8436d8-v0,3173e2fa9e8436d8,Sewa Mobil Ubud,Toyota Agya / Ayla,car,per day,250000,Rp 250.000,IDR,True,https://www.ubudcenter.com/sewa-mobil-ubud-bali/
3173e2fa9e8436d8-v1,3173e2fa9e8436d8,Sewa Mobil Ubud,Honda Brio Satya,car,per day,300000,Rp 300.000,IDR,True,https://www.ubudcenter.com/sewa-mobil-ubud-bali/
3173e2fa9e8436d8-v2,3173e2fa9e8436d8,Sewa Mobil Ubud,Toyota Avanza,car,per day,300000,Rp 300.000,IDR,True,https://www.ubudcenter.com/sewa-mobil-ubud-bali/
3173e2fa9e8436d8-v3,3173e2fa9e8436d8,Sewa Mobil Ubud,Toyota Innova,car,per day,350000,Rp 350.000,IDR,True,https://www.ubudcenter.com/sewa-mobil-ubud-bali/
3173e2fa9e8436d8-v4,3173e2fa9e8436d8,Sewa Mobil Ubud,Toyota Reborn,car,per day,550000,Rp 550.000,IDR,True,https://www.ubudcenter.com/sewa-mobil-ubud-bali/
3173e2fa9e8436d8-v5,3173e2fa9e8436d8,Sewa Mobil Ubud,Toyota Avanza (with Driver),car,full day 8 hours,500000,Rp 500.000,IDR,True,https://www.ubudcenter.com/sewa-mobil-ubud-bali/
3173e2fa9e8436d8-v6,3173e2fa9e8436d8,Sewa Mobil Ubud,Suzuki APV (with Driver),car,full day 8 hours,500000,Rp 500.000,IDR,True,https://www.ubudcenter.com/sewa-mobil-ubud-bali/
3173e2fa9e8436d8-v7,3173e2fa9e8436d8,Sewa Mobil Ubud,Toyota Innova (with Driver),car,full day 10 hours,600000,Rp 600.000,IDR,True,https://www.ubudcenter.com/sewa-mobil-ubud-bali/
3173e2fa9e8436d8-v8,3173e2fa9e8436d8,Sewa Mobil Ubud,Toyota Reborn (with Driver),car,full day 10 hours,900000,Rp 900.000,IDR,True,https://www.ubudcenter.com/sewa-mobil-ubud-bali/
3173e2fa9e8436d8-v9,3173e2fa9e8436d8,Sewa Mobil Ubud,Toyota Hiace,car,full day 10 hours,1200000,Rp 1.200.000,IDR,True,https://www.ubudcenter.com/sewa-mobil-ubud-bali/
3173e2fa9e8436d8-v10,3173e2fa9e8436d8,Sewa Mobil Ubud,Self Drive Car,car,per day,,From $18 / day,USD,True,https://www.ubudcenter.com/ubud-car-scooter-rental
3173e2fa9e8436d8-v11,3173e2fa9e8436d8,Sewa Mobil Ubud,Scooter,scooter,per day,,From Rp $4/ day,IDR,True,https://www.ubudcenter.com/ubud-car-scooter-rental
3173e2fa9e8436d8-v12,3173e2fa9e8436d8,Sewa Mobil Ubud,Private Driver,van,per day,,From $32 / day,USD,True,https://www.ubudcenter.com/ubud-car-scooter-rental
2f841f225bd5083e-v0,2f841f225bd5083e,Ian's Rent Car,Wuling Air EV,car,per day,,Contact for pricing,IDR,True,https://iansrentcar.com/wisata-ke-ubud-bali/
2f841f225bd5083e-v1,2f841f225bd5083e,Ian's Rent Car,Blind Van,van,per day,,Contact for pricing,IDR,True,https://iansrentcar.com/wisata-ke-ubud-bali/
5303381f95d834b7-v0,5303381f95d834b7,Adventures Bike Rental Bali,Yamaha Fazzio,motorbike,per day,125000,"Rp.125.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v1,5303381f95d834b7,Adventures Bike Rental Bali,TVS Callisto,motorbike,per day,125000,"Rp.125.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v2,5303381f95d834b7,Adventures Bike Rental Bali,Honda Scoopy,motorbike,per day,125000,"Rp.125.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v3,5303381f95d834b7,Adventures Bike Rental Bali,New Vario 125 CBS,motorbike,per day,125000,"Rp.125.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v4,5303381f95d834b7,Adventures Bike Rental Bali,Honda ADV 160,motorbike,per day,175000,"Rp.175.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v5,5303381f95d834b7,Adventures Bike Rental Bali,Honda PCX 160,motorbike,per day,175000,"Rp.175.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v6,5303381f95d834b7,Adventures Bike Rental Bali,Yamaha Nmax,motorbike,per day,175000,"Rp.175.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v7,5303381f95d834b7,Adventures Bike Rental Bali,Yamaha XMAX 250,motorbike,per day,300000,"Rp.300.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v8,5303381f95d834b7,Adventures Bike Rental Bali,Yamaha XSR 155,motorbike,per day,350000,"Rp.350.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v9,5303381f95d834b7,Adventures Bike Rental Bali,Vespa Sprint,motorbike,per day,250000,"Rp.250.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v10,5303381f95d834b7,Adventures Bike Rental Bali,Honda CRF 150L,motorbike,per day,250000,"Rp.250.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v11,5303381f95d834b7,Adventures Bike Rental Bali,Kawasaki KLX 150,motorbike,per day,250000,"Rp.250.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v12,5303381f95d834b7,Adventures Bike Rental Bali,Kawasaki W175,motorbike,per day,275000,"Rp.275.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v13,5303381f95d834b7,Adventures Bike Rental Bali,Yamaha WR 155R,motorbike,per day,300000,"Rp.300.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v14,5303381f95d834b7,Adventures Bike Rental Bali,Honda CB 150 X,motorbike,per day,300000,"Rp.300.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v15,5303381f95d834b7,Adventures Bike Rental Bali,Kawasaki KLX 250 SM,motorbike,per day,350000,"Rp.350.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v16,5303381f95d834b7,Adventures Bike Rental Bali,Suzuki V-Strom 250,motorbike,per day,500000,"Rp.500.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v17,5303381f95d834b7,Adventures Bike Rental Bali,Yamaha Xmax Connected,motorbike,per day,400000,"Rp.400.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v18,5303381f95d834b7,Adventures Bike Rental Bali,Aprilia SR-GT Sport 200,motorbike,per day,400000,"Rp.400.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v19,5303381f95d834b7,Adventures Bike Rental Bali,Yamaha MT-25,motorbike,per day,400000,"Rp.400.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v20,5303381f95d834b7,Adventures Bike Rental Bali,Kawasaki Versys X 250,motorbike,per day,400000,"Rp.400.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v21,5303381f95d834b7,Adventures Bike Rental Bali,KTM RC 250,motorbike,per day,400000,"Rp.400.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v22,5303381f95d834b7,Adventures Bike Rental Bali,Yamaha YZF R25,motorbike,per day,450000,"Rp.450.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v23,5303381f95d834b7,Adventures Bike Rental Bali,Honda CBR 250R,motorbike,per day,450000,"Rp.450.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v24,5303381f95d834b7,Adventures Bike Rental Bali,Kawasaki Ninja 250,motorbike,per day,450000,"Rp.450.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v25,5303381f95d834b7,Adventures Bike Rental Bali,Royal Enfield Hunter 350,motorbike,per day,1000000,"Rp.1.000.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v26,5303381f95d834b7,Adventures Bike Rental Bali,KTM Duke 250,motorbike,per day,500000,"Rp.500.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v27,5303381f95d834b7,Adventures Bike Rental Bali,Honda CRF 250,motorbike,per day,600000,"Rp.600.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v28,5303381f95d834b7,Adventures Bike Rental Bali,Kawasaki ER-6N,motorbike,per day,750000,"Rp.750.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v29,5303381f95d834b7,Adventures Bike Rental Bali,Kawasaki Ninja ER6F,motorbike,per day,750000,"Rp.750.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v30,5303381f95d834b7,Adventures Bike Rental Bali,Kawasaki Ninja ZX-25R,motorbike,per day,900000,"Rp.900.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v31,5303381f95d834b7,Adventures Bike Rental Bali,Honda CB500X,motorbike,per day,1500000,"Rp.1.500.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v32,5303381f95d834b7,Adventures Bike Rental Bali,Royal Enfield Scram 411,motorbike,per day,1200000,"Rp.1.200.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v33,5303381f95d834b7,Adventures Bike Rental Bali,Honda Rebel 500 CC,motorbike,per day,1250000,"Rp.1.250.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v34,5303381f95d834b7,Adventures Bike Rental Bali,Harley Davidson Low Rider S (Dyna Superglide),motorbike,per day,2500000,"Rp.2.500.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v35,5303381f95d834b7,Adventures Bike Rental Bali,Harley Davidson Sportster Iron 883,motorbike,per day,2500000,"Rp.2.500.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v36,5303381f95d834b7,Adventures Bike Rental Bali,Harley Davidson Iron 1200,motorbike,per day,2500000,"Rp.2.500.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v37,5303381f95d834b7,Adventures Bike Rental Bali,Harley Davidson Road Glide,motorbike,per day,3500000,"Rp.3.500.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v38,5303381f95d834b7,Adventures Bike Rental Bali,Triumph Bonneville T100,motorbike,per day,2500000,"Rp.2.500.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v39,5303381f95d834b7,Adventures Bike Rental Bali,Triumph Thruxton 1200R,motorbike,per day,2500000,"Rp.2.500.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v40,5303381f95d834b7,Adventures Bike Rental Bali,Harley Davidson Street Glide,motorbike,per day,3500000,"Rp.3.500.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v41,5303381f95d834b7,Adventures Bike Rental Bali,Harley Davidson Fat Boy,motorbike,per day,3000000,"Rp.3.000.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v42,5303381f95d834b7,Adventures Bike Rental Bali,Triumph Bonneville Bobber,motorbike,per day,3000000,"Rp.3.000.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v43,5303381f95d834b7,Adventures Bike Rental Bali,BMW R Nine T Scrambler,motorbike,per day,3000000,"Rp.3.000.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v44,5303381f95d834b7,Adventures Bike Rental Bali,Honda XADV 250,motorbike,per day,3500000,"Rp.3.500.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v45,5303381f95d834b7,Adventures Bike Rental Bali,Yamaha NMAX NEO,motorbike,per day,200000,"Rp.200.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v46,5303381f95d834b7,Adventures Bike Rental Bali,Kawasaki Z1000 (SUGOMI),motorbike,per day,2500000,"Rp.2.500.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v47,5303381f95d834b7,Adventures Bike Rental Bali,BMW GS 1200,motorbike,per day,4000000,"Rp.4.000.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v48,5303381f95d834b7,Adventures Bike Rental Bali,CF MOTO,motorbike,per day,1500000,"Rp.1.500.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v49,5303381f95d834b7,Adventures Bike Rental Bali,Yamaha T-MAX,motorbike,per day,2000000,"Rp.2.000.000,-",IDR,False,https://www.balimotorent.com/
5303381f95d834b7-v50,5303381f95d834b7,Adventures Bike Rental Bali,Toyota Agya,car,per day,250000,"Rp.250.000,-",IDR,False,https://www.balimotorent.com/
